Latitud,Longitud,Regional,Provincia,Ciudad,Tipo_CS,Nombre_agencia,Sector,Direccion,Telefono,Supervisor,Entrega_en_oficina,Hora_promedio_entrega,Horario_Lunes_Viernes,Horario_fin_semana,Email
-2.135801,-79.885818,SUR,GUAYAS,GUAYAQUIL,CRESS,GUAYAQUIL_SAUCES II,NORTE,AV ANTONIO PARRA VELASCO Y 12VO CALLEJON 16 SAUCES 2 MZ F114 SL34 FTE A MINI COMISARIATO,0958616398,BETANCOURT HOYOS ISABEL CRISTINA,SI,10H30,08H00 A 13H00 - 14H00 A 19H00,10H00 A 13H00,cssauces2.guayaquil@gmail.com
-2.143.183,-79.879.177,SUR,GUAYAS,GUAYAQUIL,DIRECTO,GUAYAQUIL_TERMINAL TERRESTRE 2,NORTE,"AV BENJAMIN ROSALES Y AV DE LAS AMERICAS, TERMINAL TERRESTRE DE GUAYAQUIL ""DR. JAIME ROLDOS AGUILERA"" LOCAL 47 JUNTO A L",04373200 EXT 4309,BETANCOURT HOYOS ISABEL CRISTINA,SI,11H00,09H00 A 20H00,10H00 A 20H00,csterminalterrestre2.guayaquil@servientrega.com.ec
-2.1538313,-79.9121944,SUR,GUAYAS,GUAYAQUIL,CRESS,GUAYAQUIL_URBANOR,NORTE,CDLA URBANOR MZ 164 SL 6 - REFERENCIA FRENTE A TUTI - CYBQUIN,0968141059,CABRERA MACIAS JOSE LUIS,SI,12H00,09H00 - 19H00,09H00 A 13H00,csurbanor.guayaquil@gmail.com
-2.167841,-79.910609,SUR,GUAYAS,GUAYAQUIL,CRESS,GUAYAQUIL_URDESA FICUS ESQUINA,NORTE,URDESA CENTRAL - AV VICTOR EMILIO ESTRADA Y FICUS - ESQUINA,098 273 6720,CABRERA MACIAS JOSE LUIS,SI,11h00,09H00 -19H00,09H00 A 13H00,csurdesaficusesq.gye@gmail.com
-2.175006,-79.905166,SUR,GUAYAS,GUAYAQUIL,DIRECTO,GUAYAQUIL_URDESA_BALSAMOS,NOROESTE,VICTOR EMILIO ESTRADA 116 Y BALSAMOS - URDESA - FRENTE A TV CABLE,04-373200 EXT 4324,LOPEZ FUENTES BRYAN PAUL,SI,10H30,09H00 A 12H00 - 13H00 A 18H30,09H00 A 13H00,csurdesabalsamos.guayaquil@servientrega.com.ec
-2.191438,-79.885700,SUR,GUAYAS,GUAYAQUIL,DIRECTO,GUAYAQUIL_VELEZ.627,CENTRO,VELEZ 627 E/. RUMICHACA Y GARCIA AVILEZ,04-3732000 EXT 4328,LOPEZ FUENTES BRYAN PAUL,SI,11H00,09H00 A 19H00,09H00 A 13H00,csvelez627.guayaquil@servientrega.com.ec
-2.09073,-79.90360,SUR,GUAYAS,GUAYAQUIL,CRESS,GUAYAQUIL_VERGELES,NORTE,LOS VERGELES MZ 113 SOLAR 42,0967215271,BETANCOURT HOYOS ISABEL CRISTINA,SI,12H30,08H00 A 18H30,08H00 A 13H30,csvergeles.guayaquil@gmail.com
-2.151708,-79.891725,SUR,GUAYAS,GUAYAQUIL,DIRECTO,GUAYAQUIL_VERNAZA NORTE,NORTE,AV.HERMANO MIGUEL SOLAR 16 CALLE 1ERA MZ.17,04-3732000 EXT 4319,CABRERA MACIAS JOSE LUIS,NO,-,08H30 A 19H00,09:00 A 13:00,csvernazanorte.guayaquil@servientrega.com.ec
%E2%88%922.056006,%E2%88%9279.991780,SUR,GUAYAS,GUAYAQUIL,CRESS,GUAYAQUIL_VILLA BONITA,NORTE,VIA DAULE KM 15.5 SOLAR 23 CUARTO CALLEJON 28 MI LOTE VILLA BONITA BLOQUE11 MZ 5404 REF A VEINTE METROS DE PIZZERIA HERO,0999202895,LOPEZ FUENTES BRYAN PAUL,SI,10H30,09H00 A 18H30,09H00 A 13H00,csmilotevillabonita@gmail.com
-4.048212,-78.685756,SUR,ZAMORA,GUAYZIMI,CRESS,GUAYZIMI_CIUDAD PERDIDA,SUR,CIUDAD PERDIDA Y LOJA,0982508418,SIERRA HIDALGO CRISTIAN PATRICIO,SI,10H00,09H00 A 17H00,09H00 A 13H00,Csciudadperdida.guayzimi@gmail.com
-3.481580,-80.235453,SUR,EL ORO,HUAQUILLAS,CRESS,HUAQUILLAS_AV REPUBLICA,CENTRO,AV REPUBLICA S/N Y CHIRIBOGA JUNTO AL ESTADIO HUMBERTO ARTETA,0995251230,RAMIREZ GONZALEZ JUAN CARLOS,SI,12H00,08H00 A 17H00,09H00 A 13H00,csavrepublica.huaquillas@gmail.com
-3.480325,-80.237492,SUR,EL ORO,HUAQUILLAS,DIRECTO,HUAQUILLAS_PRINCIPAL,CENTRO,1 DE MAYO Y HUALTACO,07-3732000 EXT 7308,RAMIREZ GONZALEZ JUAN CARLOS,SI,14h00,08:00 A 12:00 - 14:00 A 18:00,10H00 A 15H00,csprincipal.huaquillas@servientrega.com.ec
-3.607328,-79.632655,SUR,EL ORO,HUERTAS,CRESS,HUERTAS_19 DE OCTUBRE,CENTRO,19 DE OCTUBRE Y ANGEL CASTRO,0988756214,RAMIREZ GONZALEZ JUAN CARLOS,SI,14H00,09H00 A 18H00,09H00 A 13H00,cs.huertas19deoctubre@gmail.com
0.356176,-78.124358,NORTE,IMBABURA,IBARRA,CRESS,IBARRA_AJAVI,NORTE,JUAN LEON MERA 3-94 Y VICTOR MANUEL GUZMAN,0991191597,ANDRADE GUERRERO JAIME ERNESTO,SI,11H00,08H00 A 13H00 - 14H00 A 18H30,08H00 A 14H00,csajavi.ibarra@hotmail.com
0.349805,-78.1230498,NORTE,IMBABURA,IBARRA,DIRECTO,IBARRA_JAIME RIVADENEIRA,OESTE,AV. JAIME RIVADENEIRA N5-52 Y PEDRO MONCAYO,06-3732000 EXT 6305,ANDRADE GUERRERO JAIME ERNESTO,NO,-,08H30 A 13H00 - 14H30 A 18H00,NO LABORA,csjaimerivadeneira.ibarra@servientrega.com.ec
0.3233233,-78.1187095,NORTE,IMBABURA,IBARRA,CRESS,IBARRA_LA CANDELARIA,NORTE,QUILANGO 4-61 Y AV. EL RETORNO,06-2539106,ANDRADE GUERRERO JAIME ERNESTO,SI,10H00,08H00 A 13H00 - 14H00 A 18H00,08H00 A 12H00,cslacandelaria.ibarra@hotmail.com
0.345382,-78.1096268,NORTE,IMBABURA,IBARRA,CRESS,IBARRA_LA VICTORIA,CENTRO,HUGO GUZMAN LARA Y CALLE SN,0994820876,ANDRADE GUERRERO JAIME ERNESTO,SI,11H00,09H00 A 18H00,09H00 A 12H00,cslavictoria.ibarra@hotmail.com
0.33432,-78.1165069,NORTE,IMBABURA,IBARRA,CRESS,IBARRA_LOS CEIBOS,SUR,AV EL RETORNO 856 Y RIO PASTAZA,0998741626,ANDRADE GUERRERO JAIME ERNESTO,SI,10H00,08H00 A 20H00,09H00 A 17H00,cs15ibarra@hotmail.com
0.3481961,-78.1280379,NORTE,IMBABURA,IBARRA,DIRECTO,IBARRA_MARIANO ACOSTA,OESTE,AV MARIANO ACOSTA 15 Y CRISTOBAL GOMEZ JURADO,06-3732000 EXT 6308,ANDRADE GUERRERO JAIME ERNESTO,SI,09H30,08H00 A 18H00,08H00 A 12H00,csmarianoacosta.ibarra@servientrega.com.ec
0.3560123,-78.1381776,NORTE,IMBABURA,IBARRA,DIRECTO,IBARRA_PRINCIPAL,NORESTE,AV. FRAY VACAS GALINDO 15-50 Y AV.RODRIGO DE MIO,06-3732000 EXT 6307,ANDRADE GUERRERO JAIME ERNESTO,SI,09H00,08H00 A 19H00,08H00 A 12H00,csprincipal.ibarra@servientrega.com.ec
0.34966,-78.1204033,NORTE,IMBABURA,IBARRA,DIRECTO,IBARRA_SANCHEZ,CENTRO NORTE,SANCHEZ Y CIFUENTES 9-54 Y PEDRO MONCAYO,06-3732000 EXT 6112,ANDRADE GUERRERO JAIME ERNESTO,SI,11H00,08H00 A 13H00 - 14H00 A 17H00,08H00 A 12H00,cssanchez.ibarra@servientrega.com.ec
0.3483633,-78.1178264,NORTE,IMBABURA,IBARRA,DIRECTO,IBARRA_SUCRE,CENTRO,SUCRE 8-52 E/ PEDRO MONCAYO Y VELASCO,06-3732000 EXT 6310,ANDRADE GUERRERO JAIME ERNESTO,SI,11H00,08H30 A 13H00 - 14H30 A 18H00,NO LABORA,cssucre.ibarra@servientrega.com.ec
0.341837,-78.121614,NORTE,IMBABURA,IBARRA,CRESS,IBARRA_TEODORO GOMEZ 1,NORTE,SANCHEZ Y CIFUENTES 17-66 Y AV. TEODORO GOMEZ,0939688112 - 0968007103,ANDRADE GUERRERO JAIME ERNESTO,SI,10H00,08H00 A 18H00,08H00 A 13H00,austinvive@gmail.com
-1.881323,-80.147035,SUR,GUAYAS,ISIDRO AYORA,CONCESION,ISIDRO AYORA_30 DE JULIO,CENTRO,AV JUAN MONTALVO Y 30 DE JULIO ENTRADA AL MUNICIPIO,0968532767,CABRERA MACIAS JOSE LUIS,SI,12:30,09H00 - 17H00,09H00 - 14H00,csisidroayora.av30dejulio@gmail.com
-16.76806,-79.643926,SUR,LOS RIOS,ISLA DE BEJUCAL,CRESS,ISLA DE BEJUCAL_PRINCIPAL,CENTRO,AV. BABAHOYO S/N Y CALLEJON A FRENTE AL PARQUE CENTRAL ISLA DE BEJUCAL,0991957723,ESPIN OVIEDO JOSE EUCLIDES,NO,12H00,08H00 A 12H00 - 14H00 A 16H30,09H00 A 13H00,csprincipal.islabejucal@gmail.com
-0.946651,-80.639366,SUR,MANABI,JARAMIJO,CRESS,JARAMIJO_AV. 23 DE OCTUBRE,CENTRO,AV. 23 DE OCTUBRE S/N Y 1 DE ENERO REF DIAG A LA ESCUELA LUIS FELIPE CHAVEZ,0959439829,GONZALEZ PINZON PABLO JAVIER,SI,14H00,09H00 A 17H00,09H00 A 12H30,csav23deoctubre.jaramijo@gmail.com
-2.8036191,-78.8744697,SUR,CANAR,JAVIER LOYOLA,CRESS,JAVIER LOYOLA_CHUQUIPATA,SUR,CENTRO PARROQUIAL JAVIER LOYOLA CHUQUIPATA FRENTE A LA UNAE A LADO DE LA FARMACIA SUIZA,0999047534,ROSA HERMELINDA QUITO SINCHI,SI,10H00,09H00 A 12H00 - 14H00 A 19H00,09H00 A 12H30,CSCHUQUIPATA.JAVIERLOYOLA@GMAIL.COM
-1.348118,-80.577333,SUR,MANABI,JIPIJAPA,DIRECTO,JIPIJAPA_VICTOR MANUEL RENDON,CENTRO,CALLE BOLIVAR ENTRE VICTOR MANUEL RENDON Y RICAURTE,05-3732000 EXT 5304,TANIA YESENIA GARCIA LUNA,SI,11H00,08:00 a 12:00 - 13:00 a 18:00,08:00 a 12:00,csvictormanuelrendon.jipijapa@servientrega.com.ec
-0.294087,-76.853825,NORTE,ORELLANA,JOYA DE LOS SACHAS,CONCESION,JOYA DE LOS SACHAS_MARISCAL,CENTRO,AV MARISCAL SUCRE 3403 Y MONSENOR LABAKA,0978929423,MANYA CUJI MARCO ANTONIO,SI,10H00,08H00 A 13H00 - 14H00 A 17H00,08H00 A 12H00,CSSACHA.MARISCAL@HOTMAIL.COM
-1.88689,-79.55642,SUR,GUAYAS,JUJAN,CONCESION,JUJAN_13 DE NOVIEMBRE,CENTRO,13 DE NOVIEMBRE S/N Y 16 DE FEBRERO DIAG. A FERRETERIA DEL PUEBLO,959231638,ESPIN OVIEDO JOSE EUCLIDES,SI,11H00,09H00 A 13H00 - 14H00 A 17H00,09H00 A 12H00,cs13denoviembre.jujan@gmail.com
-0.926731,-80.206733,SUR,MANABI,JUNIN,CONCESION,JUNIN_AV. 8 DE NOVIEMBRE,CENTRO,8 DE NOV.S/N ELOY ALFARO Y VICENTE MENDOZA,09-68922071,TANIA YESENIA GARCIA LUNA,SI,10H00,10:00 A 16:30,09:00 a 12:00,csav8denoviembre.junin@gmail.com
-0.5914520,-79.5132500,SUR,LOS RIOS,LA 14 VIA EL PARAISO,CONCESION,LA 14 VIA EL PARAISO_JULIO AROSEMENA,CENTRO,JULIO AROSEMENA S/N Y ALBERTO FERRI FRENTE A HELADERIA ARI,0-991453952 - 0-939818982,CEDENO MAZAMBA HECTOR JAVIER,SI,14H00,08H00 A 12H00 - 13H00 A 16H00,NO LABORA,csjulioarosemena.la14elparaiso@gmail.com
0.0014361,-79.3962596,NORTE,ESMERALDAS,LA CONCORDIA,CONCESION,LA CONCORDIA_SAN RAFAEL,CENTRO,BABAHOYO SN Y JUAN MONTALVO,02-2728146 / 0998948649,PANCHI VALENCIA MARTHA CECILIA,SI,10H00,08H30 A 13H00 - 14H00 A 18H00,08H00 A 12H00,cslaconcordia.sanrafael@hotmail.com
-0.964667,-79.421142,SUR,LOS RIOS,LA ESPERANZA,CRESS,LA ESPERANZA_CALLE PRINCIPAL,CENTRO,AV 7 S/N Y CALLE D FRENTE A TALLER INDUSTRIAL PEÑAFIEL,0991155654,CEDENO MAZAMBA HECTOR JAVIER,SI,13H00,08H30 A 12H30 - 13H30 A 17H00,08H30 A 12H30,cscalleprincipal.laesperanza@hotmail.com
-2.227219,-80.919339,SUR,SANTA ELENA,LA LIBERTAD,CRESS,LA LIBERTAD_BARRIO 28 DE MAYO,SUR,DIAGONAL AL SHOPPING LA LIBERTAD BARRIO 28 DE MAYO AV. 12 38 E./ CALLES 11 Y 12 FRENTE A RESTAURANT SAN SEBASTIAN,0998862905,OMAR CRISTOBAL MACIAS MAYOR,SI,14H00,08H00 A 17H00,09H00 A 14H30,csbarrio28demayo.lalibertad@gmail.com
-2.225099,-80.913532,SUR,SANTA ELENA,LA LIBERTAD,CRESS,LA LIBERTAD_CALLE 16,CENTRO,CALLE 16 ENTRE AV 7MA Y AV 8VA DIAGONAL A RADIO RECORD,0968880941,OMAR CRISTOBAL MACIAS MAYOR,SI,10H00,09H00 A 12H00 - 13H00 A 17H00,09H00 A 13H00,cscalle16.lalibertad@gmail.com
-2.225906,-8.014897576,SUR,SANTA ELENA,LA LIBERTAD,DIRECTO,LA LIBERTAD_CL VIA BALLENITA,OESTE,VIA LA LIBERTAD BALLENITA SOLAR 1 Y CALLE C11 MZ. 33 FRENTE A LA REFINERIA LA LIBERTAD,0989836025,OMAR CRISTOBAL MACIAS MAYOR,SI,08H00,08H00 A 18H00,09H00 A 14H00,csclviaballenita.lalibertad@servientrega.com.ec
-2.22863,-80.90747,SUR,SANTA ELENA,LA LIBERTAD,CRESS,LA LIBERTAD_ELEODORO SOLORZANO,OESTE,"AV ELEODORO SOLORZANO ENTRE CALLE 21-22 DIAGONAL AL PARQUE DE LOS HAMBRIENTOS, FRENTE A PERNIACERO.",0939668143,OMAR CRISTOBAL MACIAS MAYOR,SI,14H00,09H00 A 17H30,09H30 A 13H30,cseleodorosolorzano.lalibertad@gmail.com
-2.2200767,-80.905498,SUR,SANTA ELENA,LA LIBERTAD,DIRECTO,LA LIBERTAD_SECTOR PUERTO RICO,CENTRO,SECTOR PUERTO RICO AV. 2DA S/N Y AV. 27,04-3732000 4338,OMAR CRISTOBAL MACIAS MAYOR,SI,13H30,08H00 A 18H00,09:00 A 14:00,csectorpuertorico.lalibertad@servientrega.com.ec
-0.940697,-79.220612,SUR,COTOPAXI,LA MANA,CONCESION,LA MANA_AV. 19 DE MAYO,CENTRO,AV. 19 DE MAYO Y AMERICA,032568316 - 09-68532714,CEDENO MAZAMBA HECTOR JAVIER,SI,11H30,08:00 a 13:00 - 14:00 a 16:00,08:00 A 14:00,csav19demayo.lamana@gmail.com
-0.936700,-79.22330,SUR,COTOPAXI,LA MANA,CRESS,LA MANA_VIRGEN DEL CARMEN,NORTE,AV SAN PABLO Y OTTO AROSEMENA JUNTO A FANDENTAL DIAGONAL A VIRGEN DEL CARMEN,0967308043,CEDENO MAZAMBA HECTOR JAVIER,SI,12H00,08H00 A 12H30 - 13H30 A 16H00,08H00 A 13H00,CSVIRGENDELCARMEN.LAMANA@GMAIL.COM
0.301409,-79.274253,NORTE,PICHINCHA,LA SEXTA,CONCESION,LA SEXTA_PRINCIPAL,CENTRO,CALLE A MZ 33 SOLAR 7 Y OLMEDO,0990686732,MARIA SOLEDAD OVIEDO CARGUACUNDO,SI,15h00,08H30 A 17H00,08H30 A 12H00,csprincipal.lasexta@hotmail.com
-2.426833,-79.340624,SUR,CANAR,LA TRONCAL,CONCESION,LA TRONCAL_CALLE 24,CENTRO,AV. 24 DE MAYO # 308 Y ELOY ALFARO,07-2423733,BETANCOURT HOYOS ISABEL CRISTINA,SI,13H00,09:00 a 18:00,09:00 a 15:00,cscalle24.latroncal@gmail.com
-1.711136,-79.395721,SUR,LOS RIOS,LA UNION (BABAHOYO),CONCESION,LA UNION (BABAHOYO)_ABRAHAM FREIRE,CENTRO,AV. ABRAHAM FREIRE S/N Y CALLE L A MEDIA CUADRA DEL MINI BAZAR SAN ANDRES,0988290221,ESPIN OVIEDO JOSE EUCLIDES,SI,11H30,09H00 A 16H00,09H00 A 14H00,cslaunionbabahoyo@gmail.com
0.1364872,-79.4038581,NORTE,ESMERALDAS,LA UNION (QUININDE),CONCESION,LA UNION (QUININDE)_PRINCIPAL,CENTRO,AV PRINCIPAL S/N Y AV. QUITO,0994555019,PANCHI VALENCIA MARTHA CECILIA,SI,09H30,08H30 A 18H00,08H30 A 14H00,servientrega.launion@hotmail.com
1.046011,-79.279640,NORTE,ESMERALDAS,LAGARTO,CRESS,LAGARTO_PRINCIPAL,CENTRO,VIA A BORBON LOTE 15 Y CALLE B,0994496503,VELASCO BAILON NANCY ELIZABETH,SI,14H00,08H00 A 13H00 - 14H00 A 18H00,08H00 A 13H00,csprincipal.lagarto@hotmail.com
0.0831652,-76.8959169,NORTE,SUCUMBIOS,LAGO AGRIO,DIRECTO,LAGO AGRIO_NAPO,NORTE,VIA A QUITO KM 1 Y PASAJE BOLIVIA,3732000 EXT 6323,MANYA CUJI MARCO ANTONIO,SI,11H00,09H00 A 13H00 - 14H00 A 18H00,09H00 A 13H00,csnapo.lagoagrio@servientrega.com.ec
0.0839321,-76.8835164,NORTE,SUCUMBIOS,LAGO AGRIO,DIRECTO,LAGO AGRIO_PRINCIPAL,CENTRO,AV. ELOY ALFARO 317 Y 12 DE FEBRERO,06-3732000 EXT 6312,MANYA CUJI MARCO ANTONIO,SI,09H00,08H00 A 18H00,08H00 A 12H00,csprincipal.lagoagrio@servientrega.com.ec
0.0832649,-76.891671,NORTE,SUCUMBIOS,LAGO AGRIO,CRESS,LAGO AGRIO_VIA QUITO,CENTRO,VIA QUITO 1014 Y VIA LA LAGUNA,06-2818222,MANYA CUJI MARCO ANTONIO,NO,-,09H00 A 17H30,09H00 A 13H00,cs4.lagoagrio@hotmail.com
-1.286326,-79.316450,SUR,BOLIVAR,LAS NAVES,CRESS,LAS NAVES_10 DE AGOSTO,CENTRO,10 DE AGOSTO ENTRE OVIDIO VEGA Y 12 DE OCTUBRE JUNTO A LIBRERIA BACHITA,0995161764,CEDENO MAZAMBA HECTOR JAVIER,SI,14H00,08H00 A 12H00 - 13H00 A 17H00,08H00 A 13H00,cs.10deagosto.lasnaves@gmail.com
-0.756331,-78.611117,NORTE,COTOPAXI,LASSO,CRESS,LASSO_PRINCIPAL,NORTE,VIA TOACASO S/N E IVON DE GOMEZ,0987555739,HURTADO LEMA SEGUNDO BYRON,SI,12H00,09H00 A 13H00 - 14H00 A 17H30,-,csprincipal.lasso@hotmail.com
-0.923693,-78.620166,NORTE,COTOPAXI,LATACUNGA,DIRECTO,LATACUNGA_AEROPUERTO,NORESTE,AV. AMAZONAS 16-63 Y CARLOS ARROYO DEL RIO,03-3732000 EXT 3309,HURTADO LEMA SEGUNDO BYRON,SI,11H00,08H00 A 13H00 - 14H00 A 17H00,NO LABORA,csaeropuerto.latacunga@servientrega.com.ec
-0.935490,-78.617265,NORTE,COTOPAXI,LATACUNGA,DIRECTO,LATACUNGA_AV. AMAZONAS,CENTRO,AV. AMAZONAS 1766 Y GENERAL MALDONADO,03-3732000 EXT 3310,HURTADO LEMA SEGUNDO BYRON,SI,10H00,09H00 A 13H00 Y 14H00 A 18H00,08H00 A 12H00,csamazonas.latacunga@servientrega.com.ec
-0.8901820,-78.6167460,NORTE,COTOPAXI,LATACUNGA,DIRECTO,LATACUNGA_BELLAVISTA,NORTE,AV. MIGUEL ITURRALDE S/N Y SAN IGNACIO,3732000,HURTADO LEMA SEGUNDO BYRON,SI,11H00,08H30 A 13H00 - 14H00 A 17H30,-,csbellavista.latacunga@servientrega.com.ec
-0.929104,-78.623627,NORTE,COTOPAXI,LATACUNGA,DIRECTO,LATACUNGA_LA ESTACION,NORTE,ELOY ALFARO S/N Y GENERAL JUAN MONTERO,03-3732000 EXT 3311,HURTADO LEMA SEGUNDO BYRON,SI,10H00,08H00 A 12H30 - 14H00 A 18H30,08H30 A 12H30,cslaestacion.latacunga@servientrega.com.ec
-0.951929,-78.610195,NORTE,COTOPAXI,LATACUNGA,DIRECTO,LATACUNGA_PRINCIPAL,SUR,AV. UNIDAD NACIONAL SN Y 1ERO DE ABRIL,03-3732000 EXT 3319,HURTADO LEMA SEGUNDO BYRON,SI,08h30,08H00 A 13H00 - 14H00 A 17H00,08H00 A 13H00,csprincipal.latacunga@servientrega.com.ec
-0.928398,-78.612794,NORTE,COTOPAXI,LATACUNGA,DIRECTO,LATACUNGA_SAN SEBASTIAN,NORTE,AV NAPO S/N Y CALIXTO PINO,3732000 EXT 3324,HURTADO LEMA SEGUNDO BYRON,SI,11H00,09H00 A 13H00 - 14H00 A 18H00,NO LABORA,cssansebastian.latacunga@servientrega.com.ec
-2.9664915,-78.4310165,NORTE,MORONA SANTIAGO,LIMON INDANZA,CONCESION,LIMON INDANZA_PRINCIPAL,CENTRO,28 DE MAYO S/N Y AV. DEL EJERCITO,072770227 /0992293955,ANDRES FELIPE RIOS GARCIA,SI,12H00,09H00 A 13H00 - 14H00 A 18H00,NO LABORA,megaestaciondelsur@gmail.com
-3.59436,-79.12378,SUR,LOJA,LOJA,CRESS,LOJA_AV. MANUEL CARRION PINZANO,SUR,AV MANUEL CARRION PINZANO Y EPLICACHIMA,0999472017,SIERRA HIDALGO CRISTIAN PATRICIO,SI,11H00,09H30 A 13H00 - 15H00 A 17H00,09H00 A 12H00,csavmanuelcarrion.loja@gmail.com
-3.99313,-79.20422,SUR,LOJA,LOJA,CRESS,LOJA_BERNARDO VALDIVIESO,CENTRO,BERNARDO VALDIVIESO 209 - 18 MERCADILLO,0939968441,SIERRA HIDALGO CRISTIAN PATRICIO,SI,10H00,09H30 A 12H40 - 14H00 A 18H00,09H30 A 13H00,csloja.bernardovaldivieso@gmail.com
-3.99313,-79.20422,SUR,LOJA,LOJA,CRESS,LOJA_C.C MALL DON DANIEL,SUR,18 DE NOVIEMBRE S/N Y CHILE P.B C.C DON DANIEL,0963125037,SIERRA HIDALGO CRISTIAN PATRICIO,SI,11H00,10H00 A 13H00 - 15H00 A 17H30,10H00 A 12H00,csmalldondaniel.loja@gmail.com
-3.9931300,-79.2042200,SUR,LOJA,LOJA,CRESS,LOJA_CALLE SIMON BOLIVAR,SUR,CALLE SIMON BOLIVAR S/N Y VICENTE ROCAFUERTE REF A MEDIA CUADRA DEL BANCO DE LOJA,0990645094,SIERRA HIDALGO CRISTIAN PATRICIO,NO,N/A,09H00 A 17H00,NO LABORA,cscallesimonbolivar.loja@gmail.com
-3.978,-79.213,SUR,LOJA,LOJA,DIRECTO,LOJA_CL PARQUE INDUSTRIAL,NORTE,NUEVA YORK Y SALVADOR BUSTAMANTE CELI,07-3732000 EXT 7316,SIERRA HIDALGO CRISTIAN PATRICIO,SI,10H00,08H00 A 12H00 - 14H00 A 18H00,09H00 A 12H00,csclparqueindustrial.loja@servientrega.com.ec
-3.968585,-79.206920,SUR,LOJA,LOJA,DIRECTO,LOJA_FRANCISCO LECARO,NORTE,FRANCISCO LECARO Y JAIME ROLDOS ESQ.,07-3732000 EXT 7310,SIERRA HIDALGO CRISTIAN PATRICIO,SI,11H00,08H00 A 19H00,09:00 A 12:00,csfranciscolecaro.loja@servientrega.com.ec
-3.991417,-79.202713,SUR,LOJA,LOJA,DIRECTO,LOJA_JUAN DE SALINAS,NORTE,JUAN DE SALINAS Y MANUEL IGNACIO,07-3732000 EXT 7311,SIERRA HIDALGO CRISTIAN PATRICIO,SI,10h00,08H00 A 12H00 - 13H30 A 17H30,NO LABORA,csjuandedesalinas.loja@servientrega.com.ec
-3.9931300,-79.2042200,SUR,LOJA,LOJA,CRESS,LOJA_JUAN JOSE PENA,SUR,JUAN JOSE PEA 201-40 Y 10 DE AGOSTO,0999110712,SIERRA HIDALGO CRISTIAN PATRICIO,SI,11H00,10H00 A 13H00 - 15H00 A 17H00,NO LABORA,csjuanjosepena.loja@gmail.com
-3.99689,-79.20608,SUR,LOJA,LOJA,CRESS,LOJA_LAURO Y 10 DE AGOSTO,SUR,LAURO GUERRERO Y 10 DE AGOSTO,0991859124,SIERRA HIDALGO CRISTIAN PATRICIO,NO,11H00,09H00 A 13H00 - 14H00 A 17H00,N/A,cslauroguerreroloja.loja@gmail.com
-4.00105,-79.12163,SUR,LOJA,LOJA,DIRECTO,LOJA_MANUEL AGUSTIN AGUIRRE,SUR,AV MANUEL AGUIRRE S/N Y VENEZUELA JUNTO A CNT,3732000 EXT 7309,SIERRA HIDALGO CRISTIAN PATRICIO,SI,12H00,08H00 A 12H00 - 13H30 A 17H30,09H00 A 12H00,csmanuelagustinaguirre.loja@servientrega.com.ec
-4.32932,-79.55625,SUR,LOJA,LOJA,CRESS,LOJA_MIGUEL RIO FRIO,SUR,MIGUEL RIOFRIO S/N EMILIANO ORTEGA,0994378571,SIERRA HIDALGO CRISTIAN PATRICIO,SI,10H30,09H30 A 13H00 Y 14H00 A 17H00,09H00 A 12H00,CS.MIGUELRIOFRIO.LOJA@GMAIL.COM
-3.986722,-79.203050,SUR,LOJA,LOJA,CRESS,LOJA_NUEVA LOJA,NORTE,AV NUEVA LOJA ENTRE GUARANDA Y TULCAN,0980147534,SIERRA HIDALGO CRISTIAN PATRICIO,NO,10H00,09H00 A 17H00,09H00 A 12H00,csnuevaloja.loja@gmail.com
-3.993344,-79.204142,SUR,LOJA,LOJA,CRESS,LOJA_QUITO.15,CENTRO,18 DE NOVIEMBRE S/N Y QUITO,09-93366176,SIERRA HIDALGO CRISTIAN PATRICIO,SI,10H00,09H00 A 13H00- 14H00 A 17H00,NO LABORA,csquito.15.loja@gmail.com
-1.8823523,-80.0793891,SUR,GUAYAS,LOMAS DE SARGENTILLO,CRESS,LOMAS DE SARGENTILLO_EL TELEGRAFO,SUR,EL TELEGRAFO Y VEIZIMO GONZALES,09-91278808,LOPEZ FUENTES BRYAN PAUL,SI,16H00,08:00 a 18:00,08:00 a 14:00,cstelegrafo.lomassargentillo@gmail.com
-2.062861,-79.431694,SUR,GUAYAS,LORENZO DE GARAICOA,CRESS,LORENZO DE GARAICOA_PARQUE CENTRAL,NORTE,CALLE S/N CRNEL LORENZO DE GARAICOA ESQUINA DEL PARQUE CENTRAL,0980891261,LUIS FIERRO FARINO,SI,11H00,08H30 A 17H00,08H30 A 13H00,csavlorenzogaraicoa.milagro@gmail.com
-0.6888268,-77.3109024,NORTE,ORELLANA,LORETO,CONCESION,LORETO_PRINCIPAL,CENTRO,GREGORIO URAPARI S/N Y RAFAEL ANDRADE,06-2892264/ 0987196472,MANYA CUJI MARCO ANTONIO,SI,09H00,08H00 A 12H00 Y 14H00 A 17H00,08H00 A 13H00,servientrega.loreto@hotmail.com
0.0233387,-78.8956102,NORTE,PICHINCHA,SAN MIGUEL DE LOS BANCOS,CONCESION,LOS BANCOS_PRINCIPAL,CENTRO,AV. 17 DE JULIO S/N Y MOISES CARRERA,0994555533,MARIA SOLEDAD OVIEDO CARGUACUNDO,SI,10H30,09H00 A 13H00 - 14H00 A 18H00,09H00 A 14H00,servientrega.cslosbancos@gmail.com
